project_location_id,place_name,latitude,longitude,project_title,start_actual_isodate,end_actual_isodate,recipients,ad_sector_names,commitments,disbursements
P069996_8657934,Kaharo,-1.25192,30.08833,Energy for Rural Transformation Project,12/13/01,2/28/09,Uganda,"Agriculture, forestry, fishing|Communications|Energy generation and supply|Other social infrastructure and services",748904.8044,730811.269
P121097_7732254,Burahya County,0.68025,30.34663,Uganda Transport Sector Project - Additional Financing,6/16/11,,Uganda,Transport and storage,12500000,
P065436_233476,Fort Portal,0.66174,30.2748,SECOND PHASE OF THE ROAD DEVELOPMENT PROGRAM,7/3/01,6/30/08,Uganda,"Government and civil society, general|Transport and storage",3504963.257,3525889.368
P069840_233476,Fort Portal,0.66174,30.2748,Uganda Third Power Supplemental,1/20/00,,Uganda,Energy generation and supply,878403.8292,
P002970_233476,Fort Portal,0.66174,30.2748,Road Development Project,6/29/99,6/30/08,Uganda,"Government and civil society, general|Transport and storage",7422449,7590650.594
P049543_233476,Fort Portal,0.66174,30.2748,Road Sector Institutional Support Technical Assistance Project,9/9/97,12/31/07,Uganda,"Transport and storage|Government and civil society, general",1087012.459,1080437.499
P121097_233476,Fort Portal,0.66174,30.2748,Uganda Transport Sector Project - Additional Financing,6/16/11,,Uganda,Transport and storage,12500000,
P121097_7732226,Fort Portal Municipality,0.65681,30.27979,Uganda Transport Sector Project - Additional Financing,6/16/11,,Uganda,Transport and storage,12500000,
P121097_232371,Kamwenge,0.1866,30.45393,Uganda Transport Sector Project - Additional Financing,6/16/11,,Uganda,Transport and storage,12500000,
P121097_231608,Kibale County,0.32871,30.54102,Uganda Transport Sector Project - Additional Financing,6/16/11,,Uganda,Transport and storage,12500000,
P069996_229044,Mpanga,0.08333,30.38333,Energy for Rural Transformation Project,12/13/01,2/28/09,Uganda,"Agriculture, forestry, fishing|Communications|Energy generation and supply|Other social infrastructure and services",748904.8044,730811.269
P069996_233184,Ishasha,-0.76583,29.65333,Energy for Rural Transformation Project,12/13/01,2/28/09,Uganda,"Agriculture, forestry, fishing|Communications|Energy generation and supply|Other social infrastructure and services",748904.8044,730811.269
P069996_234522,Bugoye,0.3,30.1,Energy for Rural Transformation Project,12/13/01,2/28/09,Uganda,"Agriculture, forestry, fishing|Communications|Energy generation and supply|Other social infrastructure and services",748904.8044,730811.269
P065436_229006,Mpondwe,0.04008,29.7248,SECOND PHASE OF THE ROAD DEVELOPMENT PROGRAM,7/3/01,6/30/08,Uganda,"Government and civil society, general|Transport and storage",3504963.257,3525889.368
P002970_229006,Mpondwe,0.04008,29.7248,Road Development Project,6/29/99,6/30/08,Uganda,"Government and civil society, general|Transport and storage",7422449,7590650.594
P123204_233030,Kabatoro,-0.15917,29.95194,Water Management and Development Project,6/26/12,12/31/18,Uganda,Forestry|Water supply and sanitation|Agriculture,6024950.079,
P065436_232066,Kasese,0.18333,30.08333,SECOND PHASE OF THE ROAD DEVELOPMENT PROGRAM,7/3/01,6/30/08,Uganda,"Government and civil society, general|Transport and storage",3504963.257,3525889.368
P069840_232066,Kasese,0.18333,30.08333,Uganda Third Power Supplemental,1/20/00,,Uganda,Energy generation and supply,878403.8292,
P002970_232066,Kasese,0.18333,30.08333,Road Development Project,6/29/99,6/30/08,Uganda,"Government and civil society, general|Transport and storage",7422449,7590650.594
P049543_232066,Kasese,0.18333,30.08333,Road Sector Institutional Support Technical Assistance Project,9/9/97,12/31/07,Uganda,"Transport and storage|Government and civil society, general",1087012.459,1080437.499
P065436_231250,Kilembe,0.19835,30.01302,SECOND PHASE OF THE ROAD DEVELOPMENT PROGRAM,7/3/01,6/30/08,Uganda,"Government and civil society, general|Transport and storage",3504963.257,3525889.368
P115563_232923,Kabuyanda,-0.13333,30.98333,Uganda Health Systems Strengthening Project,5/25/10,6/30/17,Uganda,"Post-secondary education|Health, general|Health|Other social infrastructure and services",2414023.38,181276.9182
P069996_231670,Kazo,-0.07444,30.78528,Energy for Rural Transformation Project,12/13/01,2/28/09,Uganda,"Agriculture, forestry, fishing|Communications|Energy generation and supply|Other social infrastructure and services",748904.8044,730811.269
P069996_226576,Rushere,-0.23667,30.96111,Energy for Rural Transformation Project,12/13/01,2/28/09,Uganda,"Agriculture, forestry, fishing|Communications|Energy generation and supply|Other social infrastructure and services",748904.8044,730811.269
P065436_8194362,Karuma,2.23377,32.23386,SECOND PHASE OF THE ROAD DEVELOPMENT PROGRAM,7/3/01,6/30/08,Uganda,"Government and civil society, general|Transport and storage",3504963.257,3525889.368
P002970_8194362,Karuma,2.23377,32.23386,Road Development Project,6/29/99,6/30/08,Uganda,"Government and civil society, general|Transport and storage",7422449,7590650.594
P049543_8194362,Karuma,2.23377,32.23386,Road Sector Institutional Support Technical Assistance Project,9/9/97,12/31/07,Uganda,"Transport and storage|Government and civil society, general",1087012.459,1080437.499
P069840_8657902,Kiryandongo,2.0824,31.98884,Uganda Third Power Supplemental,1/20/00,,Uganda,Energy generation and supply,878403.8292,
P145101_231406,Kigumba,1.80838,32.00502,Uganda: Albertine Region Sustainable Development Project,3/26/14,7/31/19,Uganda,"Government and civil society, general|Transport and storage|Mineral resources and mining|Secondary education",7250000,
P115563_231083,Kiryandongo,1.87633,32.06225,Uganda Health Systems Strengthening Project,5/25/10,6/30/17,Uganda,"Post-secondary education|Health, general|Health|Other social infrastructure and services",2414023.38,181276.9182
P069840_232701,Kakabara,0.54667,30.93528,Uganda Third Power Supplemental,1/20/00,,Uganda,Energy generation and supply,878403.8292,
P145101_230299,Kyenjojo,0.63278,30.62139,Uganda: Albertine Region Sustainable Development Project,3/26/14,7/31/19,Uganda,"Government and civil society, general|Transport and storage|Mineral resources and mining|Secondary education",7250000,
P115563_233734,Bwijanga,1.53344,31.58477,Uganda Health Systems Strengthening Project,5/25/10,6/30/17,Uganda,"Post-secondary education|Health, general|Health|Other social infrastructure and services",2414023.38,181276.9182
P069996_231185,Kinyara,1.64583,31.56688,Energy for Rural Transformation Project,12/13/01,2/28/09,Uganda,"Agriculture, forestry, fishing|Communications|Energy generation and supply|Other social infrastructure and services",748904.8044,730811.269
P069840_229362,Masindi,1.67444,31.715,Uganda Third Power Supplemental,1/20/00,,Uganda,Energy generation and supply,878403.8292,
P069996_229362,Masindi,1.67444,31.715,Energy for Rural Transformation Project,12/13/01,2/28/09,Uganda,"Agriculture, forestry, fishing|Communications|Energy generation and supply|Other social infrastructure and services",748904.8044,730811.269
P115563_229362,Masindi,1.67444,31.715,Uganda Health Systems Strengthening Project,5/25/10,6/30/17,Uganda,"Post-secondary education|Health, general|Health|Other social infrastructure and services",2414023.38,181276.9182
P069996_233299,Ibanda,-0.13398,30.49616,Energy for Rural Transformation Project,12/13/01,2/28/09,Uganda,"Agriculture, forestry, fishing|Communications|Energy generation and supply|Other social infrastructure and services",748904.8044,730811.269
P069840_229268,Mbarara,-0.60467,30.64851,Uganda Third Power Supplemental,1/20/00,,Uganda,Energy generation and supply,878403.8292,
P069996_229268,Mbarara,-0.60467,30.64851,Energy for Rural Transformation Project,12/13/01,2/28/09,Uganda,"Agriculture, forestry, fishing|Communications|Energy generation and supply|Other social infrastructure and services",748904.8044,730811.269
P109224_229268,Mbarara,-0.60467,30.64851,Agricultural Technology and Agribusiness Advisory Services,6/22/10,6/30/16,Uganda,Industry|Agriculture,2785411.593,181757.3345
P119737_229268,Mbarara,-0.60467,30.64851,Electricity Sector Development Project,6/30/11,2/28/17,Uganda,Energy generation and supply,10909090.91,
P069996_228622,Mwizi,-0.76667,30.6,Energy for Rural Transformation Project,12/13/01,2/28/09,Uganda,"Agriculture, forestry, fishing|Communications|Energy generation and supply|Other social infrastructure and services",748904.8044,730811.269
P115563_228622,Mwizi,-0.76667,30.6,Uganda Health Systems Strengthening Project,5/25/10,6/30/17,Uganda,"Post-secondary education|Health, general|Health|Other social infrastructure and services",2414023.38,181276.9182
P074078_8584028,Mbarara University,-0.61551,30.65717,Decentralized Service Delivery: A Makerere University Training Pilot Project,3/26/02,12/31/06,Uganda,Post-secondary education|Basic education,768460.3983,795715.2296
P080413_8581606,Nakivale,0.60373,30.65238,Great Lakes Initiative on HIV/AIDS (GLIA) Support,3/15/05,12/31/10,Africa,"Other social infrastructure and services|Government and civil society, general",427768.3418,435652.133
P069840_227593,Ntungamo,-0.87944,30.26417,Uganda Third Power Supplemental,1/20/00,,Uganda,Energy generation and supply,878403.8292,
P069996_227593,Ntungamo,-0.87944,30.26417,Energy for Rural Transformation Project,12/13/01,2/28/09,Uganda,"Agriculture, forestry, fishing|Communications|Energy generation and supply|Other social infrastructure and services",748904.8044,730811.269
P115563_226695,Rubaare,-1.08389,30.20167,Uganda Health Systems Strengthening Project,5/25/10,6/30/17,Uganda,"Post-secondary education|Health, general|Health|Other social infrastructure and services",2414023.38,181276.9182
P145101_231502,Kichwamba,-0.68333,29.93333,Uganda: Albertine Region Sustainable Development Project,3/26/14,7/31/19,Uganda,"Government and civil society, general|Transport and storage|Mineral resources and mining|Secondary education",7250000,
P123204_226600,Rukungiri,-0.84111,29.94194,Water Management and Development Project,6/26/12,12/31/18,Uganda,Forestry|Water supply and sanitation|Agriculture,6024950.079,
P057007_230954,Kitagata,-0.6725,30.15667,El Nino Emergency Road Repair Project,5/7/98,1/31/04,Uganda,Transport and storage,1742311.391,421707.1345
P106596_920233,Chibombo,-14.65685,28.07057,ROAD REHABILITATION AND MAINTENANCE PROJECT PHASE II,10/16/09,4/30/16,Zambia,Transport and storage,7762235.482,1189838.716
P003227_913029,Kapiri Mposhi,-13.97147,28.66985,ZAMBIA RAILWAYS RESTRUCTURING PROJECT,11/16/00,6/30/05,Zambia,"Other social infrastructure and services|Transport and storage|Government and civil society, general",884546.5133,929860.849
P071985_913029,Kapiri Mposhi,-13.97147,28.66985,Road Rehabilitation and Maintenance Project,3/9/04,6/30/14,Zambia,"Government and civil society, general|Transport and storage",1541098.994,1887956.874
P003227_912036,Katikululo,-12.88949,30.63981,ZAMBIA RAILWAYS RESTRUCTURING PROJECT,11/16/00,6/30/05,Zambia,"Other social infrastructure and services|Transport and storage|Government and civil society, general",884546.5133,929860.849
P070962_911960,Katondo,-14.01667,28.83333,Zambia Copperbelt Environment Project (CEP),3/20/03,3/31/11,Zambia,Mineral resources and mining,2189477.324,1930377.541
P105654_909874,Luano,-14.11481,30.14171,Additional Financing for Southern Africa Power Market Project (APL1),6/30/09,,Africa,Energy generation and supply,14379640.75,
P102459_902550,Mwomboshi,-14.88333,28.33333,Irrigation Development and Support Project,4/7/11,12/15/18,Zambia,"Agriculture, forestry, fishing|Industry|Agriculture",38333333.33,963546.5233
P070962_896160,Waya,-14.36667,27.98333,Zambia Copperbelt Environment Project (CEP),3/20/03,3/31/11,Zambia,Mineral resources and mining,2189477.324,1930377.541
P070962_9072823,Akatiti Dam,-13.1699,28.4019,Zambia Copperbelt Environment Project (CEP),3/20/03,3/31/11,Zambia,Mineral resources and mining,2189477.324,1930377.541
P070962_920820,Chambishi,-12.63247,28.05367,Zambia Copperbelt Environment Project (CEP),3/20/03,3/31/11,Zambia,Mineral resources and mining,2189477.324,1930377.541
P070962_920195,Chibuluma,-12.85134,28.13585,Zambia Copperbelt Environment Project (CEP),3/20/03,3/31/11,Zambia,Mineral resources and mining,2189477.324,1930377.541
P070962_919544,Chililabombwe,-12.36475,27.82286,Zambia Copperbelt Environment Project (CEP),3/20/03,3/31/11,Zambia,Mineral resources and mining,2189477.324,1930377.541
P105654_919511,Chilimina,-12.26667,27.6,Additional Financing for Southern Africa Power Market Project (APL1),6/30/09,,Africa,Energy generation and supply,14379640.75,
P003227_919009,Chingola,-12.52897,27.88382,ZAMBIA RAILWAYS RESTRUCTURING PROJECT,11/16/00,6/30/05,Zambia,"Other social infrastructure and services|Transport and storage|Government and civil society, general",884546.5133,929860.849
P071985_919009,Chingola,-12.52897,27.88382,Road Rehabilitation and Maintenance Project,3/9/04,6/30/14,Zambia,"Government and civil society, general|Transport and storage",1541098.994,1887956.874
P126421_919009,Chingola,-12.52897,27.88382,Second Additional Financing for Southern African Power Market Project (APL1),6/28/12,,Africa,Energy generation and supply,13189433.93,
P070962_919009,Chingola,-12.52897,27.88382,Zambia Copperbelt Environment Project (CEP),3/20/03,3/31/11,Zambia,Mineral resources and mining,2189477.324,1930377.541
P003241_919009,Chingola,-12.52897,27.88382,Urban Restructuring and Water Supply Project,5/16/95,12/31/01,Zambia,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general",5097764.487,4088483.95
P070962_9072836,Chonga Dam,-13.1784,28.3736,Zambia Copperbelt Environment Project (CEP),3/20/03,3/31/11,Zambia,Mineral resources and mining,2189477.324,1930377.541
P071985_915852,Kafulafuta,-13.31558,28.76854,Road Rehabilitation and Maintenance Project,3/9/04,6/30/14,Zambia,"Government and civil society, general|Transport and storage",1541098.994,1887956.874
P003227_914959,Kalulushi,-12.84151,28.09479,ZAMBIA RAILWAYS RESTRUCTURING PROJECT,11/16/00,6/30/05,Zambia,"Other social infrastructure and services|Transport and storage|Government and civil society, general",884546.5133,929860.849
P070962_914959,Kalulushi,-12.84151,28.09479,Zambia Copperbelt Environment Project (CEP),3/20/03,3/31/11,Zambia,Mineral resources and mining,2189477.324,1930377.541
P003241_914959,Kalulushi,-12.84151,28.09479,Urban Restructuring and Water Supply Project,5/16/95,12/31/01,Zambia,"Water supply and sanitation|Other social infrastructure and services|Government and civil society, general",5097764.487,4088483.95
P003227_911148,Kitwe,-12.80243,28.21323,ZAMBIA RAILWAYS RESTRUCTURING PROJECT,11/16/00,6/30/05,Zambia,"Other social infrastructure and services|Transport and storage|Government and civil society, general",884546.5133,929860.849
